0.4821323752403259	0.16152572631835938	0.2711550295352936	0.29541832208633423	0.31481656432151794	-0.019176581874489784	-0.14950880408287048	0.20324721932411194	0.44769054651260376	-0.0592079758644104	-0.26311707496643066	-0.16592015326023102	-0.5430458188056946	0.42630288004875183	-0.060141246765851974	0.1501353681087494	-0.12088526040315628	-0.1226879209280014	0.3183247148990631	-0.5283252596855164	0.0017711350228637457	0.04160407558083534	-0.427609920501709	-0.3019413352012634	0.06412237137556076	-0.21391676366329193	0.5110630393028259	0.2986971437931061	-0.06386560201644897	-0.018730223178863525	0.22666427493095398	0.33603259921073914	-0.29155203700065613	0.03930201753973961	-0.3397246301174164	-0.10999690741300583	-0.3012322783470154	-0.05071760341525078	0.15993621945381165	-0.05700171738862991	-0.09770940244197845	-0.021393975242972374	0.05742800980806351	0.2684372663497925	0.15103988349437714	-0.6816939115524292	-0.29384011030197144	-0.6590513586997986	0.06838206946849823	0.13296224176883698	0.32938122749328613	0.37967440485954285	0.09820868819952011	0.0017073495546355844	0.07970911264419556	-0.2830626368522644	-0.34094446897506714	-0.024497339501976967	0.18061070144176483	0.7702001929283142	0.5086952447891235	0.33357277512550354	0.2754475772380829	-0.2703021466732025	-0.0234364103525877	0.11262230575084686	-0.15528056025505066	-0.33210062980651855	0.14662347733974457	-0.030809376388788223	-0.2559770345687866	-0.4140416085720062	0.24757197499275208	-0.1881439983844757	0.13409091532230377	-0.6052891612052917	0.17029407620429993	-0.5186665058135986	-0.0975470319390297	-0.034685514867305756	0.36090904474258423	0.42739129066467285	-0.0733930841088295	0.20356042683124542	-0.20667655766010284	-0.2179238349199295	-0.1634587198495865	-0.02213394269347191	0.08174679428339005	-0.01704488880932331	0.402625173330307	-0.156423419713974	0.258796751499176	-0.21443404257297516	-0.008772032335400581	0.12945766746997833	0.16819432377815247	0.0644884929060936	-0.1722596138715744	-0.024739759042859077	0.23227591812610626	0.2373812347650528	-0.382109135389328	0.07190479338169098	0.2254790961742401	0.1674148142337799	0.5074201822280884	0.012261767871677876	0.23214377462863922	0.2611750066280365	-0.07132712006568909	0.07391849905252457	0.22507831454277039	-0.029924588277935982	-0.15806980431079865	-0.366686075925827	0.41095179319381714	0.04035300016403198	0.19275927543640137	0.027004968374967575	0.4076385498046875	-0.46521252393722534	-0.07809077203273773	0.28199532628059387	-0.13840901851654053	-0.2265125811100006	0.059785131365060806	-0.26337748765945435	0.33933550119400024	0.06593360751867294	-0.5998374223709106	-0.21162185072898865	0.1476077288389206	0.20222793519496918	-0.24017108976840973	0.13519884645938873	-0.35774439573287964	-0.08814521133899689	-1.5744198560714722	0.5191196799278259	0.029695561155676842	0.1663960963487625	-0.022800913080573082	-0.34918662905693054	0.2462761104106903	0.1484554260969162	-0.2963739037513733	0.019085099920630455	0.05580383539199829	-0.4313836693763733	0.17762015759944916	-0.855253279209137	0.051104556769132614	-0.020026210695505142	-0.18870486319065094	-0.33922281861305237	-0.24177320301532745	-0.19113759696483612	-0.02710379846394062	-0.5425068736076355	0.2534801661968231	-0.05143478140234947	-0.09829697757959366	0.33127614855766296	-0.24400047957897186	-0.05709734186530113	-0.05862477049231529	0.057771410793066025	-0.07672447711229324	0.27411720156669617	-0.025236843153834343	0.13647200167179108	-0.259845107793808	0.3764228820800781	0.5978291630744934	0.3576456606388092	0.1905907541513443	-0.1722181886434555	0.029276501387357712	0.2013578712940216	-0.19270050525665283	-0.2374274730682373	0.07778849452733994	-0.14286664128303528	0.07367505878210068	-0.07465658336877823	0.2857394218444824	0.23468777537345886	0.07860346138477325	-0.27687543630599976	0.7756586074829102	-0.7512578964233398	-0.01868961565196514	-0.3947047293186188	-0.19592931866645813	-0.3507521152496338	-0.5120030045509338	0.13473138213157654	0.028550079092383385	0.11731098592281342	-0.01970539800822735	-0.17568393051624298	-0.4723060131072998	-0.4103793203830719	-0.27319785952568054	0.01738184317946434	0.21357093751430511	0.6713176369667053	0.15260569751262665	-0.2521350085735321	-0.22232232987880707	-0.06676328182220459	0.38542458415031433	-0.36598947644233704	0.2650725245475769	-0.21767573058605194	-0.1439383327960968	-0.0701521560549736	-0.20864136517047882	-0.057930707931518555	-0.49370256066322327	-0.1885620355606079	0.4203662574291229	0.0360601507127285	-0.17776812613010406	0.37933143973350525	0.17943409085273743	-0.04686005786061287	0.06138649955391884	0.34923824667930603	0.23589099943637848	0.14212921261787415	0.25495490431785583	0.040872421115636826	-0.44923052191734314	0.06204725056886673	-0.25338080525398254	-0.06471454352140427	-0.4937112629413605	0.42046090960502625	-0.13381211459636688	0.14526823163032532	0.5376290678977966	0.07750368863344193	0.43438586592674255	-0.2115320861339569	-0.11067555099725723	0.10939604789018631	0.06727311760187149	0.07756739109754562	0.4423779845237732	-0.22392411530017853	-0.04297998920083046	0.02661244384944439	-0.25191667675971985	-0.03481354936957359	-0.3874100148677826	0.035243306308984756	-0.45758527517318726	0.14966972172260284	0.062213148921728134	0.3882148563861847	0.08120526373386383	-0.0974477156996727	0.25488823652267456	0.1251552551984787	0.09355664253234863	0.7006532549858093	-0.11051290482282639	0.11897849291563034	-0.7111178636550903	0.02349790930747986	0.20840570330619812	0.012419462203979492	-0.18322083353996277	0.08865325152873993	0.1390596330165863	-0.019298655912280083	0.6213425993919373	0.08212967216968536	0.3260493278503418	-0.21904680132865906	0.061936650425195694	0.246697798371315	-0.5183525681495667	0.08666666597127914	0.23037655651569366	-0.2023225873708725	0.14747822284698486	-0.208316832780838	-0.042917463928461075	-0.16092009842395782	-0.08370806276798248	0.11090658605098724	0.3921149671077728	0.06332159042358398	-0.4083830416202545	0.4068910777568817	0.026469435542821884	-0.08990167081356049	0.08406540006399155	0.25853076577186584	0.08881925046443939	-0.023741619661450386	-0.2853098511695862	-0.10778719931840897	-0.09461364895105362	0.5975803732872009	0.08068744093179703	0.172592893242836	0.7489196062088013	-0.05409304052591324	0.5122244954109192	0.07446973025798798	-0.5353382229804993	-0.21957235038280487	0.047922492027282715	0.31047067046165466	0.0794094130396843	-0.15187785029411316	-0.25995805859565735	0.4289843738079071	-0.18457995355129242	-0.1861724704504013	-0.25285521149635315	-0.11047010868787766	0.20271137356758118	-0.4546957015991211	0.7022833228111267	-0.4375172555446625	0.3176128566265106	-0.1626560389995575	-0.2186601161956787	-0.42851144075393677	-0.022696610540151596	0.0878261998295784	0.12608221173286438	0.059309642761945724	-0.11814562976360321	0.45776987075805664	0.3475477993488312	-0.059780385345220566	0.22757165133953094	-0.21661421656608582	0.43924981355667114	-0.2515507638454437	0.11769241839647293	-0.031233949586749077	0.2696823477745056	-0.11588873714208603	-0.12171272188425064	-0.18408545851707458	-0.08351070433855057	0.1588563174009323	0.034581542015075684	-0.25765731930732727	0.28768613934516907	0.3176993429660797	-0.0021505418699234724	-0.2192365825176239	0.22471104562282562	0.11586058139801025	0.07433855533599854	0.15362732112407684	0.21432313323020935	0.09555824846029282	-0.3777625560760498	-0.12159602344036102	-0.5153807997703552	-0.07725686579942703	0.08687285333871841	-0.30535072088241577	0.5065703392028809	-0.16265013813972473	-0.171770840883255	0.23660621047019958	0.41831091046333313	-0.19333969056606293	0.30081304907798767	-0.259553998708725	0.0939897894859314	-0.3158368468284607	0.024774925783276558	-0.2458278387784958	0.09550469368696213	0.3418614864349365	-0.22049634158611298	-0.20821751654148102	0.16228337585926056	-0.23412534594535828	-0.26726415753364563	0.4185492694377899	0.1804090440273285	-0.07405763864517212	-0.23581483960151672	-0.03650224953889847	-0.2101515680551529	-0.11045180261135101	0.006264457944780588	-0.343898206949234	-0.0980820506811142	0.48529353737831116	-0.5126857161521912	0.02567129023373127	0.27602800726890564	-0.11099553108215332	-0.10107166320085526	-0.04093703255057335	-0.10307241976261139	0.12330346554517746	0.04241296276450157	-0.4436040222644806	-0.26758721470832825	0.15930721163749695	0.11509029567241669	0.14705601334571838	0.08993369340896606	0.2855585515499115	0.014005346223711967	0.3718932569026947	-0.26479753851890564	-0.3177717626094818	0.057047076523303986	0.23477090895175934	0.16942116618156433	0.20479115843772888	-0.18661443889141083	0.20041939616203308	0.042262233793735504	0.12850499153137207	-0.06640199571847916	0.24864919483661652	-0.2326526790857315	0.15211419761180878	-0.11533235013484955	0.025651315227150917	0.36835289001464844	-0.15852168202400208	-0.18924954533576965	-0.9277852773666382	0.04654637724161148	-0.15656492114067078	0.17748132348060608	-0.5794206857681274	0.41478294134140015	-0.24278871715068817	0.19995811581611633	0.252777636051178	-0.06575918942689896	-0.08155206590890884	-0.010517333634197712	0.14462673664093018	0.20132102072238922	0.21572060883045197	0.08060143142938614	-0.5126818418502808	0.17844371497631073	0.10115385055541992	-0.37221232056617737	0.10005754232406616	-0.09979591518640518	0.22344960272312164	0.34623852372169495	0.10485225170850754	0.2929535508155823	-0.23794332146644592	-0.046441055834293365	0.6471344828605652	-0.0972842127084732	0.42981570959091187	-0.13487152755260468	-0.42056789994239807	0.6840600967407227	-0.09605798870325089	0.09638170897960663	0.364888995885849	0.026215357705950737	-0.21987470984458923	0.00433316407725215	0.1280870884656906	-0.020209891721606255	0.014049743302166462	-0.31011706590652466	0.4295678436756134	0.11944876611232758	0.5437712073326111	0.31908780336380005	-0.0521833635866642	0.18115417659282684	-0.028966937214136124	-0.10460647195577621	-0.02612496353685856	-0.6132205724716187	0.15093769133090973	0.06063699722290039	0.2428368628025055	-0.37083813548088074	-0.03457658365368843	-0.2897436320781708	-0.15518657863140106	-0.19496186077594757	-0.8566365838050842	-0.22632625699043274	0.20057079195976257	-0.04001980274915695	0.44901734590530396	-0.2911212146282196	0.20501533150672913	0.0638815239071846	-0.06926403939723969	-0.15519185364246368	-0.9307039380073547	0.07145188748836517	-0.10933385044336319	-0.6907313466072083	-0.4640122354030609	-0.1941075623035431	0.09515221416950226	-0.04356709122657776	0.22960174083709717	0.4882383942604065	-0.2797694206237793	0.02645798586308956	-0.032658033072948456	-0.32552239298820496	0.3606320917606354	0.2255353480577469	0.030575087293982506	0.02466396801173687	-0.017402980476617813	-0.1672695428133011	-0.12652632594108582	-0.04105452075600624	-0.3285812437534332	0.278530091047287	-0.05817706137895584	0.26644620299339294	0.23295117914676666	0.256197452545166	-0.03949974104762077	0.13928504288196564	0.5424724817276001	0.5297543406486511	-0.16643956303596497	-0.03576476499438286	-0.1881759911775589	-0.04997940734028816	0.05458272248506546	0.3285861015319824	0.10470954328775406	0.32363036274909973	0.38920116424560547	-0.2360232025384903	-0.023784426972270012	0.29707464575767517	0.31343549489974976	-0.3216569423675537	-7.926376819610596	0.3920401632785797	0.3948252499103546	-0.32263511419296265	0.061467986553907394	0.26744645833969116	-0.10524420440196991	-0.24381034076213837	-0.05542996525764465	0.2355705052614212	-0.061218563467264175	0.07459705322980881	0.2932973802089691	0.08245085179805756	-0.10792119055986404	0.29633626341819763	-0.26160916686058044	-0.19358590245246887	0.1993091106414795	-0.16761469841003418	-0.1099667176604271	-0.029570629820227623	-0.03740169480443001	0.2776287794113159	0.10959899425506592	0.13037636876106262	0.0028479439206421375	0.02440641261637211	-0.15510399639606476	-0.15033762156963348	-0.08251361548900604	0.13316480815410614	-0.09129052609205246	-0.43274739384651184	-0.20053303241729736	-0.3004615604877472	0.34235596656799316	-0.12838639318943024	0.17900939285755157	-0.315114289522171	-0.5096107125282288	-0.25300249457359314	0.2038463056087494	-0.15190389752388	-0.09948164969682693	-0.032340116798877716	-0.25695082545280457	-0.3721950948238373	0.04624299332499504	-0.1161235049366951	0.4834213852882385	0.0064062392339110374	0.409530907869339	-0.1790773868560791	-0.5523620843887329	0.1916998326778412	-0.7743272185325623	0.7356539964675903	0.19592365622520447	-0.055684205144643784	0.02529781684279442	-0.24492290616035461	-0.1898268312215805	-0.3595360219478607	-0.1262291520833969	0.2736670672893524	-0.23107729852199554	0.03947043791413307	-0.15666034817695618	-0.49102821946144104	0.03348884359002113	0.11190483719110489	0.045220471918582916	-0.18954989314079285	-0.27873557806015015	0.4352286756038666	-0.0366809256374836	0.09219950437545776	-0.024430351331830025	-0.20937204360961914	-0.12819333374500275	-0.5726580023765564	0.5700847506523132	-0.30438655614852905	0.017665667459368706	0.11933320015668869	-0.5093650221824646	0.046259231865406036	0.184496209025383	0.24107803404331207	-0.04111262038350105	-0.11141657084226608	0.17513665556907654	-0.46438851952552795	0.07976578176021576	0.05759366974234581	0.10024961084127426	0.16945697367191315	-0.25731971859931946	0.3020049035549164	-0.5985757112503052	0.08964722603559494	0.55678790807724	0.03606840595602989	-0.08980115503072739	0.4789479076862335	0.4246715009212494	0.1400294303894043	-0.1506396383047104	0.1797015517950058	0.4857768416404724	-0.46329498291015625	0.041706062853336334	-0.030025776475667953	-0.007222636137157679	-0.2365916520357132	0.18062779307365417	-0.35806804895401	0.05382746458053589	0.5199323296546936	0.23165948688983917	-0.14388898015022278	0.34408074617385864	0.03859473019838333	0.08933179825544357	0.02493639849126339	0.1691770851612091	-0.48393890261650085	0.4266606271266937	-0.010578140616416931	-0.23727716505527496	0.2684653401374817	-0.4080760180950165	0.42699894309043884	0.02048574388027191	-0.28950661420822144	-0.0711052343249321	0.16363468766212463	-0.01049575675278902	0.0010382788022980094	-0.6977933645248413	0.3912773132324219	0.04175722226500511	0.2758634686470032	-0.4192620813846588	0.11135637760162354	-0.37742099165916443	0.028100430965423584	-0.24734221398830414	-0.5031023621559143	-0.38947051763534546	0.21187381446361542	-0.20954152941703796	-0.08410709351301193	0.10647837817668915	-0.18058955669403076	0.12629298865795135	-0.23410019278526306	0.010879958979785442	0.4960455894470215	-0.17615389823913574	-0.061774931848049164	0.05960986763238907	0.4030696451663971	-0.03954429179430008	0.14849355816841125	-0.04241400957107544	0.10037876665592194	-0.08101455867290497	-0.2269832193851471	-0.10178397595882416	0.036029595881700516	0.14100594818592072	-0.24885599315166473	-0.259079247713089	0.2466750144958496	0.14774569869041443	0.19388043880462646	-0.023041073232889175	0.20821115374565125	-0.21377761662006378	0.0012281069066375494	0.04560219496488571	-0.35781821608543396	-0.008225006982684135	0.6630751490592957	-0.1457413285970688	-0.1433722823858261	-0.22834379971027374	-0.20141386985778809	0.12427859753370285	0.11845852434635162	-0.22361384332180023	0.08612202107906342	0.2676117718219757	0.3741662800312042	-0.1233988031744957	0.4691474139690399	0.3901985287666321	-0.06549569219350815	-0.2536427676677704	0.18645872175693512	0.1909596472978592	-0.05259557440876961	-0.22861644625663757	0.03101881965994835	-0.10775704681873322	-0.05811230465769768	0.1528400033712387	0.1544957160949707	0.18397483229637146
